1,-36.0,-33.0,-32.0,-1.7366902867465113,0.7225692644670042
1,-35.5,-33.5,-32.0,-2.0300202069492816,0.8808159094338532
1,-35.5,-33.5,-31.0,-2.0300202069492816,1.0781781415461686
1,-35.5,-34.0,-31.0,-2.3483487074504037,1.2619651870012214
1,-35.5,-33.0,-31.0,-1.7463096322429483,0.9143777648675238
1,-34.5,-33.5,-31.0,-2.0462343753746013,1.0688168870411245
1,-35.5,-33.0,-30.5,-1.7463096322429483,0.9972701987979031
1,-35.0,-33.0,-31.0,-1.7548828829408802,0.9094279962692425
1,-34.5,-32.5,-31.0,-1.5096664848027839,0.7590292709809761
1,-35.5,-33.0,-31.5,-1.7463096322429483,0.8213709242756319
1,-35.5,-33.0,-31.5,-1.7463096322429483,0.8213709242756319
1,-35.5,-34.0,-30.0,-2.3483487074504037,1.4187355804362407
1,-35.5,-33.0,-30.5,-1.7463096322429483,0.9972701987979031
1,-35.0,-33.5,-30.5,-2.0385934576472136,1.156120806878267
1,-35.0,-33.0,-30.5,-1.7548828829408802,0.9923204301996219
1,-36.5,-33.0,-30.5,-1.7258972035812024,1.009055319980576
1,-34.5,-33.0,-30.5,-1.762523800668268,0.9879089442928588
1,-34.5,-33.5,-30.5,-2.0462343753746013,1.151709320971504
1,-35.0,-33.0,-30.0,-1.7548828829408802,1.066198389704262
1,-35.5,-33.5,-29.0,-2.0300202069492816,1.3594756848554583
1,-34.5,-33.5,-29.0,-2.0462343753746013,1.350114430350414
1,-35.0,-33.0,-29.0,-1.7548828829408802,1.190725539578532
1,-35.0,-33.5,-29.5,-2.0385934576472136,1.2958425670988243
1,-35.0,-33.5,-30.5,-2.0385934576472136,1.156120806878267
1,-35.0,-33.0,-30.5,-1.7548828829408802,0.9923204301996219
1,-35.0,-33.0,-30.0,-1.7548828829408802,1.066198389704262
1,-36.0,-33.0,-29.5,-1.7366902867465113,1.1425456907302565
1,-35.5,-33.0,-30.0,-1.7463096322429483,1.071148158302543
1,-36.5,-33.5,-29.5,-2.0096077782875357,1.3125774568797786
1,-36.5,-33.0,-30.0,-1.7258972035812024,1.0829332794852162
1,-36.0,-33.0,-29.5,-1.7366902867465113,1.1425456907302565
1,-36.5,-34.0,-29.0,-2.3279362787886577,1.5550478514931843
1,-35.5,-34.0,-30.0,-2.3483487074504037,1.4187355804362407
1,-35.5,-34.0,-29.5,-2.3483487074504037,1.4845793811521582
1,-35.5,-34.0,-29.5,-2.3483487074504037,1.4845793811521582
1,-35.5,-34.0,-30.0,-2.3483487074504037,1.4187355804362407
1,-36.0,-34.0,-30.5,-2.3387293619539666,1.3504113526433967
1,-36.0,-34.0,-30.5,-2.3387293619539666,1.3504113526433967
1,-35.0,-33.5,-30.0,-2.0385934576472136,1.2299987663829068
1,-35.0,-34.5,-30.0,-2.7140924102408666,1.6199982685001628
1,-34.5,-34.5,-30.0,-2.7217333279682543,1.6155867825933996
1,-35.0,-33.5,-31.0,-2.0385934576472136,1.0732283729478875
1,-34.5,-33.5,-30.5,-2.0462343753746013,1.151709320971504
1,-35.5,-34.0,-30.0,-2.3483487074504037,1.4187355804362407
1,-36.5,-34.0,-30.5,-2.3279362787886577,1.3566427421142737
1,-36.5,-33.5,-30.5,-2.0096077782875357,1.1728556966592212
1,-36.0,-34.0,-30.5,-2.3387293619539666,1.3504113526433967
1,-36.0,-33.0,-31.0,-1.7366902867465113,0.9199314965793197
1,-36.0,-34.0,-31.0,-2.3387293619539666,1.2675189187130174
1,-35.0,-34.0,-30.5,-2.3569219581483356,1.3399078523333199
1,-36.5,-34.0,-31.0,-2.3279362787886577,1.2737503081838946
1,-36.0,-34.5,-31.0,-2.6958998140464976,1.4737313753752206
1,-36.5,-33.5,-31.5,-2.0096077782875357,0.9969564221369499
1,-36.0,-34.5,-30.5,-2.6958998140464976,1.5566238093056
1,-35.5,-34.5,-31.5,-2.7055191595429346,1.3751708030715326
1,-35.5,-34.0,-31.5,-2.3483487074504037,1.1689583464093296
1,-36.0,-34.5,-32.0,-2.6958998140464976,1.276369143262905
1,-35.5,-34.0,-31.5,-2.3483487074504037,1.1689583464093296
1,-35.5,-34.0,-31.5,-2.3483487074504037,1.1689583464093296
1,-36.5,-33.5,-31.5,-2.0096077782875357,0.9969564221369499
1,-36.5,-33.5,-30.5,-2.0096077782875357,1.1728556966592212
1,-36.0,-34.0,-30.5,-2.3387293619539666,1.3504113526433967
1,-36.0,-34.5,-31.0,-2.6958998140464976,1.4737313753752206
1,-36.0,-33.5,-30.5,-2.0204008614528446,1.1666243071883442
1,-36.5,-33.5,-31.0,-2.0096077782875357,1.0899632627288418
1,-36.5,-34.0,-31.0,-2.3279362787886577,1.2737503081838946
1,-36.5,-33.5,-31.0,-2.0096077782875357,1.0899632627288418
1,-36.5,-34.0,-31.0,-2.3279362787886577,1.2737503081838946
1,-35.5,-34.0,-31.0,-2.3483487074504037,1.2619651870012214
1,-35.0,-34.0,-31.5,-2.3569219581483356,1.1640085778110485
1,-36.0,-34.0,-31.0,-2.3387293619539666,1.2675189187130174
1,-36.0,-34.5,-30.5,-2.6958998140464976,1.5566238093056
1,-36.0,-34.5,-31.0,-2.6958998140464976,1.4737313753752206
1,-36.0,-34.5,-31.0,-2.6958998140464976,1.4737313753752206
1,-35.0,-34.5,-31.5,-2.7140924102408666,1.3702210344732513
1,-34.5,-33.0,-31.0,-1.762523800668268,0.9050165103624795
1,-35.0,-34.0,-31.0,-2.3569219581483356,1.2570154184029403
