1.5,-5.5,-22.0,-31.0,0.6269240124029861,-0.0040258915038992845
1.5,-5.0,-37.0,-31.0,-3.1436196108299606,2.1728918846694056
1.5,-6.0,-36.5,-32.5,-2.7201749085455362,1.7187960383495604
1.5,-5.5,-43.5,-32.5,-16.642316617877913,9.756740896953108
1.5,-5.5,-44.0,-33.0,-18.764506621218732,10.894404097158269
1.5,-11.5,-44.0,-33.0,-18.76434994569043,10.89449455381671
1.5,-18.0,-44.0,-33.0,-18.763624571609814,10.894913348737418
1.5,-12.0,-46.0,-32.0,-30.17825723257835,17.64998936436886
1.5,-12.0,-46.5,-31.5,-33.95210401970973,19.89839108381318
1.5,-12.0,-43.5,-32.5,-16.642134412146827,9.756846093481
1.5,-13.0,-45.0,-33.5,-23.817078900652742,13.713518039777897
1.5,-13.0,-45.0,-32.0,-23.817078900652742,13.97743153167191
1.5,-13.5,-44.5,-29.0,-21.145363914421495,12.75406432335909
1.5,-13.0,-41.0,-31.0,-9.030152381386312,5.571770346694433
1.5,-13.0,-41.5,-30.5,-10.2235475201707,6.316038973941442
1.5,-14.0,-43.5,-31.0,-16.641997101152537,9.966559308156606
1.5,-13.0,-43.5,-31.0,-16.6420736261671,9.96651512641885
1.5,-12.0,-42.5,-33.0,-13.065015141668043,7.604011550251483
1.5,-12.0,-45.0,-33.0,-23.81713968663247,13.811753550647074
1.5,-12.5,-43.0,-29.0,-14.7507019354126,9.062025754371192
1.5,-12.5,-43.0,-29.0,-14.7507019354126,9.062025754371192
