1.5,-20.0,-13.5,-14.0,0.7340888821279803,0.43377032193848786
1.5,-19.0,-27.0,-13.0,0.3618099545215078,0.6504392000610384
1.5,-45.5,-27.5,-14.5,0.8386912335792615,0.9773039867026179
1.5,-48.0,-29.0,-31.5,1.067501843053943,0.7587316315160103
1.5,-46.0,-23.5,-31.5,1.165773073225208,0.30372738243505554
1.5,-46.0,-23.5,-30.0,1.165773073225208,0.4702455384529964
1.5,-46.0,-23.5,-27.0,1.165773073225208,0.6715881389926641
1.5,-46.0,-22.5,-26.5,1.201544265929996,0.672935679476865
1.5,-46.0,-22.5,-27.5,1.201544265929996,0.6262511711552154
1.5,-46.0,-22.0,-27.5,1.2165682205952688,0.6175770868849275
1.5,-46.0,-23.0,-28.5,1.1846871115389637,0.5772113399174081
1.5,-40.5,-23.0,-27.0,0.7611894762690151,0.4161616401564797
1.5,-40.5,-23.0,-27.0,0.7611894762690151,0.4161616401564797
1.5,-40.5,-22.0,-27.5,0.7930705853253203,0.3730706131606527
